Date,Oil volume ,Gas volume,Water volume ,Volume of liquid ,Water cut ,Working hours ,Dynamic levels ,Reservoir pressure 
1/1/2013,49,13055,21,70,29,24,1819,214
1/2/2013,49,13055,21,70,29,24,1836,214
1/3/2013,49,13055,21,70,29,24,1788,214
1/4/2013,49,13055,21,70,29,24,1789,214
1/5/2013,44,11768,26,70,36,24,1825,214
1/6/2013,44,11768,26,70,36,24,1781,214
1/7/2013,43,11432,25,68,36,24,1790,214
1/8/2013,43,11432,25,68,36,24,1784,214
1/9/2013,43,11432,25,68,36,24,1831,214
1/10/2013,43,11432,25,68,36,24,1831,214
1/11/2013,43,11432,25,68,36,24,1828,214
1/12/2013,42,11253,26,68,37,24,1761,214
1/13/2013,43,11418,26,69,37,24,1789,214
1/14/2013,43,11418,26,69,37,24,1764,213
1/15/2013,44,11749,27,71,37,24,1764,213
1/16/2013,44,11749,27,71,37,24,1764,213
1/17/2013,44,11749,27,71,37,24,1754,213
1/18/2013,44,11749,27,71,37,24,1763,213
1/19/2013,46,12319,24,70,33,24,1768,213
1/20/2013,46,12319,24,70,33,24,1785,213
1/21/2013,44,11768,26,70,36,24,1788,213
1/22/2013,44,11768,26,70,36,24,1779,213
1/23/2013,44,11768,26,70,36,24,1786,213
1/24/2013,43,11600,26,69,36,24,1769,213
1/25/2013,43,11418,26,69,37,24,1781,213
1/26/2013,43,11418,26,69,37,24,1789,213
1/27/2013,43,11418,26,69,37,24,1785,213
1/28/2013,43,11418,26,69,37,24,1787,213
1/29/2013,43,11418,26,69,37,24,1779,213
1/30/2013,43,11418,26,69,37,24,1780,213
1/31/2013,47,12503,23,70,32,24,1780,213
2/1/2013,47,12503,23,70,32,24,1774,213
2/2/2013,47,12671,25,72,33,24,1766,213
2/3/2013,47,12608,28,75,36,24,1783,213
2/4/2013,47,12608,28,75,36,24,1770,213
2/5/2013,48,12776,28,76,36,24,1781,213
2/6/2013,49,13113,29,78,36,24,1773,213
2/7/2013,49,13113,29,78,36,24,1772,213
2/8/2013,49,13113,29,78,36,24,1764,213
2/9/2013,49,13113,29,78,36,24,1766,212
2/10/2013,48,12908,30,78,37,24,1763,212
2/11/2013,48,12908,30,78,37,24,1783,212
2/12/2013,49,13073,30,79,37,24,1784,212
2/13/2013,46,12293,32,78,40,24,1782,212
2/14/2013,46,12293,32,78,40,24,1793,212
2/15/2013,42,11190,29,71,40,24,1787,212
2/16/2013,41,11032,29,70,40,24,1781,212
2/17/2013,41,11032,29,70,40,24,1783,212
2/18/2013,41,11032,29,70,40,24,1788,212
2/19/2013,45,11952,25,70,35,24,1792,212
2/20/2013,45,12136,25,70,34,24,1794,212
2/21/2013,46,12482,26,72,34,24,1819,212
2/22/2013,47,12656,26,73,34,24,1837,212
2/23/2013,47,12656,26,73,34,24,1830,212
2/24/2013,44,11889,29,73,38,24,1838,212
2/25/2013,44,11889,29,73,38,24,1843,212
2/26/2013,48,12829,26,74,34,24,1854,212
2/27/2013,48,12829,26,74,34,24,1877,212
2/28/2013,47,12656,26,73,34,24,1939,212
3/1/2013,44,11889,29,73,38,24,1843,212
3/2/2013,44,11889,29,73,38,24,1849,212
3/3/2013,45,12080,28,73,37,24,1861,212
3/4/2013,45,12080,28,73,37,24,1832,212
3/5/2013,46,12411,29,75,37,24,1831,212
3/6/2013,46,12246,28,74,37,24,1847,212
3/7/2013,43,11663,31,74,40,24,1845,211
3/8/2013,43,11663,31,74,40,24,1853,211
3/9/2013,43,11663,31,74,40,24,1940,211
3/10/2013,43,11663,31,74,40,24,1852,211
3/11/2013,43,11663,31,74,40,24,1854,211
3/12/2013,43,11663,31,74,40,24,1855,211
3/13/2013,43,11663,31,74,40,24,1861,211
3/14/2013,43,11663,31,74,40,24,1847,211
3/15/2013,43,11663,31,74,40,24,1854,211
3/16/2013,43,11663,31,74,40,24,1823,211
3/17/2013,43,11663,31,74,40,24,1831,211
3/18/2013,45,12136,32,77,40,24,1901,211
3/19/2013,45,12136,32,77,40,24,1887,211
3/20/2013,44,11820,31,75,40,24,1851,211
3/21/2013,45,11978,31,76,40,24,1872,211
3/22/2013,45,12136,32,77,40,24,1869,211
3/23/2013,45,12136,32,77,40,24,1881,211
3/24/2013,43,11505,30,73,40,24,1874,211
3/25/2013,43,11663,31,74,40,24,1863,211
3/26/2013,43,11663,31,74,40,24,1870,211
3/27/2013,43,11663,31,74,40,24,1836,211
3/28/2013,45,12136,32,77,40,24,1853,211
3/29/2013,43,11505,30,73,40,24,1862,211
3/30/2013,43,11505,30,73,40,24,1867,211
3/31/2013,39,10546,34,73,45,24,1862,211
4/1/2013,41,11124,36,77,45,24,1858,211
4/2/2013,44,11731,33,77,42,24,1858,210
4/3/2013,44,11731,33,77,42,24,1857,210
4/4/2013,44,11731,33,77,42,24,1857,210
4/5/2013,44,11731,33,77,42,24,1841,210
4/6/2013,44,11731,33,77,42,24,1849,210
4/7/2013,44,11731,33,77,42,24,1862,210
4/8/2013,44,11731,33,77,42,24,1849,210
4/9/2013,44,11731,33,77,42,24,1877,210
4/10/2013,44,11731,33,77,42,24,1829,210
4/11/2013,44,11731,33,77,42,24,1841,210
4/12/2013,39,10517,38,77,48,24,1833,210
4/13/2013,39,10517,38,77,48,24,1846,210
4/14/2013,39,10517,38,77,48,24,1852,210
4/15/2013,39,10517,38,77,48,24,1853,210
4/16/2013,39,10517,38,77,48,24,1847,210
4/17/2013,39,10517,38,77,48,24,1861,210
4/18/2013,39,10517,38,77,48,24,1896,210
4/19/2013,39,10517,38,77,48,24,1985,210
4/20/2013,39,10517,38,77,48,24,1873,210
4/21/2013,39,10517,38,77,48,24,1863,210
4/22/2013,45,12136,32,77,40,24,1874,210
4/23/2013,45,12136,32,77,40,24,1870,210
4/24/2013,43,11529,34,77,43,24,1876,210
4/25/2013,43,11529,34,77,43,24,1865,210
4/26/2013,43,11529,34,77,43,24,1871,210
4/27/2013,43,11529,34,77,43,24,1870,210
4/28/2013,43,11678,35,78,43,24,1877,209
4/29/2013,43,11678,35,78,43,24,1877,209
4/30/2013,42,11269,36,78,45,24,1871,209
5/1/2013,40,10859,38,78,47,24,1874,209
5/2/2013,40,10859,38,78,47,24,1843,209
5/3/2013,40,10859,38,78,47,24,1859,209
5/4/2013,44,11828,35,79,43,24,1865,209
5/5/2013,44,11828,35,79,43,24,1872,209
5/6/2013,44,11828,35,79,43,24,1877,209
5/7/2013,44,11828,35,79,43,24,1876,209
5/8/2013,44,11828,35,79,43,24,1871,209
5/9/2013,44,11828,35,79,43,24,1873,209
5/10/2013,45,12036,34,79,42,24,1874,209
5/11/2013,45,12036,34,79,42,24,1882,209
5/12/2013,45,12036,34,79,42,24,1886,209
5/13/2013,45,12036,34,79,42,24,1889,209
5/14/2013,45,12036,34,79,42,24,1879,209
5/15/2013,45,12036,34,79,42,24,1879,209
5/16/2013,45,12036,34,79,42,24,1883,209
5/17/2013,45,12036,34,79,42,24,1874,209
5/18/2013,41,10998,38,79,47,24,1872,209
5/19/2013,41,10998,38,79,47,24,1870,209
5/20/2013,41,10998,38,79,47,24,1872,209
5/21/2013,41,10998,38,79,47,24,1884,209
5/22/2013,41,10998,38,79,47,24,1889,209
5/23/2013,41,10998,38,79,47,24,1893,208
5/24/2013,41,10998,38,79,47,24,1907,208
5/25/2013,41,10998,38,79,47,24,1902,208
5/26/2013,36,9753,43,79,53,24,1896,208
5/27/2013,36,9753,43,79,53,24,1878,208
5/28/2013,36,9753,43,79,53,24,1892,208
5/29/2013,36,9753,43,79,53,24,1890,208
5/30/2013,36,9753,43,79,53,24,1853,208
5/31/2013,36,9753,43,79,53,24,1869,208
6/1/2013,36,9546,43,79,54,24,1879,208
6/2/2013,36,9546,43,79,54,24,1873,208
6/3/2013,36,9546,43,79,54,24,1875,208
6/4/2013,36,9546,43,79,54,24,1875,208
6/5/2013,36,9546,43,79,54,24,1884,208
6/6/2013,36,9546,43,79,54,24,1889,208
6/7/2013,36,9546,43,79,54,24,1887,208
6/8/2013,36,9546,43,79,54,24,1894,208
6/9/2013,36,9546,43,79,54,24,1879,208
6/10/2013,36,9546,43,79,54,24,1862,208
6/11/2013,36,9753,43,79,53,24,1877,208
6/12/2013,36,9753,43,79,53,24,1890,208
6/13/2013,36,9753,43,79,53,24,1898,208
6/14/2013,37,9877,43,80,53,24,1897,208
6/15/2013,37,9877,43,80,53,24,1896,208
6/16/2013,37,9877,43,80,53,24,1898,208
6/17/2013,37,9877,43,80,53,24,1898,208
6/18/2013,36,9671,42,78,53,24,1897,207
6/19/2013,37,9877,43,80,53,24,1896,207
6/20/2013,37,9877,43,80,53,24,1898,207
6/21/2013,37,10000,44,81,53,24,1896,207
6/22/2013,37,10000,44,81,53,24,1898,207
6/23/2013,37,10000,44,81,53,24,1899,207
6/24/2013,37,10000,44,81,53,24,1901,207
6/25/2013,37,10000,44,81,53,24,1904,207
6/26/2013,37,10000,44,81,53,24,1902,207
6/27/2013,37,10000,44,81,53,24,1897,207
6/28/2013,37,10000,44,81,53,24,1897,207
6/29/2013,37,10000,44,81,53,24,1896,207
6/30/2013,39,10426,42,81,51,24,1908,207
7/1/2013,37,9991,40,78,51,23,1849,207
7/2/2013,39,10426,42,81,51,24,1868,207
7/3/2013,39,10426,42,81,51,24,1870,207
7/4/2013,40,10638,41,81,50,24,1872,207
7/5/2013,40,10638,41,81,50,24,1876,207
7/6/2013,40,10638,41,81,50,24,1880,207
7/7/2013,40,10638,41,81,50,24,1877,207
7/8/2013,40,10638,41,81,50,24,1877,207
7/9/2013,40,10638,41,81,50,24,1882,207
7/10/2013,40,10638,41,81,50,24,1884,207
7/11/2013,40,10638,41,81,50,24,1869,207
7/12/2013,36,9787,45,81,54,24,1881,207
7/13/2013,37,9908,45,82,54,24,1887,207
7/14/2013,37,9908,45,82,54,24,1891,206
7/15/2013,37,9908,45,82,54,24,1887,206
7/16/2013,38,10123,44,82,53,24,1891,206
7/17/2013,38,10123,44,82,53,24,1879,206
7/18/2013,38,10123,44,82,53,24,1892,206
7/19/2013,38,10123,44,82,53,24,1901,206
7/20/2013,38,10123,44,82,53,24,1907,206
7/21/2013,38,10123,44,82,53,24,1887,206
7/22/2013,38,10123,44,82,53,24,1884,206
7/23/2013,38,10123,44,82,53,24,1883,206
7/24/2013,38,10123,44,82,53,24,1907,206
7/25/2013,38,10123,44,82,53,24,1909,206
7/26/2013,37,10029,46,83,54,24,1899,206
7/27/2013,37,10029,46,83,54,24,1877,206
7/28/2013,37,10029,46,83,54,24,1876,206
7/29/2013,37,10029,46,83,54,24,1884,206
7/30/2013,39,10465,44,83,52,24,1885,206
7/31/2013,39,10465,44,83,52,24,1890,206
8/1/2013,39,10465,44,83,52,24,1876,206
8/2/2013,37,10029,46,83,54,24,1889,206
8/3/2013,37,10029,46,83,54,24,1877,206
8/4/2013,37,10029,46,83,54,24,1872,206
8/5/2013,34,9157,49,83,58,24,1874,206
8/6/2013,34,9157,49,83,58,24,1874,206
8/7/2013,34,9157,49,83,58,24,1883,206
8/8/2013,34,9157,49,83,58,24,1877,206
8/9/2013,34,9157,49,83,58,24,1879,205
8/10/2013,34,9157,49,83,58,24,1877,205
8/11/2013,37,9811,46,83,55,24,1917,205
8/12/2013,37,9811,46,83,55,24,1920,205
8/13/2013,37,9811,46,83,55,24,1917,205
8/14/2013,37,9811,46,83,55,24,1919,205
8/15/2013,37,9811,46,83,55,24,1924,205
8/16/2013,37,9811,46,83,55,24,1923,205
8/17/2013,37,9811,46,83,55,24,1923,205
8/18/2013,37,9811,46,83,55,24,1920,205
8/19/2013,37,9811,46,83,55,24,1922,205
8/20/2013,37,9811,46,83,55,24,1917,205
8/21/2013,37,10029,46,83,54,24,1916,205
8/22/2013,37,10029,46,83,54,24,1920,205
8/23/2013,38,10150,46,84,54,24,1903,205
8/24/2013,38,10150,46,84,54,24,1903,205
8/25/2013,38,10150,46,84,54,24,1897,205
8/26/2013,38,10150,46,84,54,24,1895,205
8/27/2013,38,10150,46,84,54,24,1891,205
8/28/2013,38,10150,46,84,54,24,1895,205
8/29/2013,37,10029,46,83,54,24,1894,205
8/30/2013,39,10391,47,86,54,24,1904,205
8/31/2013,39,10391,47,86,54,24,1905,205
9/1/2013,39,10391,47,86,54,24,1898,205
9/2/2013,36,9708,52,88,58,24,1903,205
9/3/2013,36,9708,52,88,58,24,1907,204
9/4/2013,35,9477,53,88,59,24,1905,204
9/5/2013,35,9477,53,88,59,24,1907,204
9/6/2013,35,9477,53,88,59,24,1907,204
9/7/2013,34,9046,50,84,59,24,1889,204
9/8/2013,34,9046,50,84,59,24,1885,204
9/9/2013,34,9046,50,84,59,24,1887,204
9/10/2013,35,9370,52,87,59,24,1861,204
9/11/2013,34,9141,53,87,60,24,1858,204
9/12/2013,34,9141,53,87,60,24,1857,204
9/13/2013,34,9141,53,87,60,24,1860,204
9/14/2013,32,8684,55,87,62,24,1858,204
9/15/2013,32,8684,55,87,62,24,1838,204
9/16/2013,33,8884,56,89,62,24,1841,204
9/17/2013,33,8884,56,89,62,24,1844,204
9/18/2013,33,8884,56,89,62,24,1828,204
9/19/2013,33,8884,56,89,62,24,1837,204
9/20/2013,33,8884,56,89,62,24,1842,204
9/21/2013,33,8884,56,89,62,24,1840,204
9/22/2013,33,8884,56,89,62,24,1843,204
9/23/2013,33,8784,55,88,62,24,1849,204
9/24/2013,33,8784,55,88,62,24,1845,204
9/25/2013,33,8784,55,88,62,24,1842,204
9/26/2013,31,8321,57,88,64,24,1847,204
9/27/2013,31,8321,57,88,64,24,1843,204
9/28/2013,31,8321,57,88,64,24,1840,204
9/29/2013,31,8321,57,88,64,24,1847,203
9/30/2013,32,8553,56,88,63,24,1847,203
10/1/2013,32,8553,56,88,63,24,1791,203
10/2/2013,32,8553,56,88,63,24,1811,203
10/3/2013,32,8553,56,88,63,24,1808,203
10/4/2013,32,8553,56,88,63,24,1812,203
10/5/2013,24,6472,64,88,72,24,1807,203
10/6/2013,24,6472,64,88,72,24,1813,203
10/7/2013,24,6472,64,88,72,24,1820,203
10/8/2013,24,6472,64,88,72,24,1815,203
10/9/2013,25,6619,65,90,72,24,1821,203
10/10/2013,25,6619,65,90,72,24,1816,203
10/11/2013,25,6619,65,90,72,24,1817,203
10/12/2013,28,7565,62,90,68,24,1819,203
10/13/2013,28,7565,62,90,68,24,1821,203
10/14/2013,28,7565,62,90,68,24,1833,203
10/15/2013,28,7565,62,90,68,24,1879,203
10/16/2013,28,7565,62,90,68,24,1832,203
10/17/2013,28,7565,62,90,68,24,1838,203
10/18/2013,28,7565,62,90,68,24,1838,203
10/19/2013,28,7565,62,90,68,24,1835,203
10/20/2013,32,8511,58,90,64,24,1835,203
10/21/2013,32,8511,58,90,64,24,1837,203
10/22/2013,32,8511,58,90,64,24,1739,203
10/23/2013,32,8511,58,90,64,24,1938,203
10/24/2013,32,8511,58,90,64,24,1937,203
10/25/2013,32,8511,58,90,64,24,1739,202
10/26/2013,31,8426,58,89,64,24,1736,202
10/27/2013,31,8426,58,89,64,24,1740,202
10/28/2013,31,8426,58,89,64,24,1738,202
10/29/2013,32,8492,58,90,64,24,1736,202
10/30/2013,32,8492,58,90,64,24,1737,202
10/31/2013,31,8303,57,88,64,24,1839,202
11/1/2013,27,7380,60,88,68,24,1937,202
11/2/2013,27,7380,60,88,68,24,1838,202
11/3/2013,28,7548,62,90,68,24,1839,202
11/4/2013,28,7548,62,90,68,24,1837,202
11/5/2013,28,7548,62,90,68,24,1838,202
11/6/2013,28,7573,62,90,68,24,1839,202
11/7/2013,28,7573,62,90,68,24,1837,202
11/8/2013,28,7573,62,90,68,24,1839,202
11/9/2013,28,7548,62,90,68,24,1837,202
11/10/2013,26,7076,63,90,70,24,1844,202
11/11/2013,22,5897,68,90,75,24,1843,202
11/12/2013,22,5897,68,90,75,24,1843,202
11/13/2013,22,5897,68,90,75,24,1884,202
11/14/2013,22,5890,68,90,75,24,1847,202
11/15/2013,22,5890,68,90,75,24,1844,202
11/16/2013,24,6362,66,90,73,24,1847,202
11/17/2013,24,6362,66,90,73,24,1840,202
11/18/2013,24,6362,66,90,73,24,1845,202
11/19/2013,24,6355,66,90,73,24,1891,202
11/20/2013,24,6355,66,90,73,24,1875,201
11/21/2013,24,6355,66,90,73,24,1796,201
11/22/2013,27,7296,62,90,69,24,1749,201
11/23/2013,27,7247,62,89,69,24,1753,201
11/24/2013,27,7247,62,89,69,24,1763,201
11/25/2013,27,7247,62,89,69,24,1757,201
11/26/2013,27,7247,62,89,69,24,1783,201
11/27/2013,21,5611,68,89,76,24,1790,201
11/28/2013,21,5611,68,89,76,24,1814,201
11/29/2013,21,5548,67,88,76,24,1822,201
11/30/2013,21,5548,67,88,76,24,1822,201
12/1/2013,25,6703,63,88,71,24,1826,201
12/2/2013,25,6703,63,88,71,24,1819,201
12/3/2013,25,6780,64,89,71,24,1831,201
12/4/2013,25,6780,64,89,71,24,1849,201
12/5/2013,25,6780,64,89,71,24,1852,201
12/6/2013,25,6780,64,89,71,24,1849,201
12/7/2013,25,6780,64,89,71,24,1864,201
12/8/2013,22,5844,67,89,75,24,1870,201
12/9/2013,22,5844,67,89,75,24,1870,201
12/10/2013,22,5844,67,89,75,24,1870,201
12/11/2013,22,5779,66,88,75,24,1857,201
12/12/2013,22,5779,66,88,75,24,1857,201
12/13/2013,22,5779,66,88,75,24,1868,201
12/14/2013,22,5779,66,88,75,24,1868,201
12/15/2013,22,5779,66,88,75,24,1868,201
12/16/2013,22,5779,66,88,75,24,1866,200
12/17/2013,21,5548,67,88,76,24,1859,200
12/18/2013,21,5674,69,90,76,24,1854,200
12/19/2013,24,6312,65,89,73,24,1851,200
12/20/2013,24,6312,65,89,73,24,1851,200
12/21/2013,24,6312,65,89,73,24,1851,200
12/22/2013,24,6383,66,90,73,24,1851,200
12/23/2013,22,5910,68,90,75,24,1844,200
12/24/2013,21,5674,69,90,76,24,1848,200
12/25/2013,21,5674,69,90,76,24,1844,200
12/26/2013,21,5674,69,90,76,24,1834,200
12/27/2013,21,5674,69,90,76,24,1836,200
12/28/2013,22,5800,70,92,76,24,1831,200
12/29/2013,25,6766,67,92,72,24,1833,200
12/30/2013,25,6766,67,92,72,24,1824,200
12/31/2013,25,6766,67,92,72,24,1825,200
1/1/2014,25,6766,67,92,72,24,1821,200
1/2/2014,25,6693,66,91,72,24,1813,200
1/3/2014,20,5259,71,91,78,24,1824,200
1/4/2014,20,5259,71,91,78,24,1829,200
1/5/2014,20,5259,71,91,78,24,1825,200
1/6/2014,20,5259,71,91,78,24,1828,200
1/7/2014,20,5259,71,91,78,24,1821,200
1/8/2014,19,5143,70,89,78,24,1825,200
1/9/2014,24,6312,65,89,73,24,1828,200
1/10/2014,24,6312,65,89,73,24,1838,199
1/11/2014,24,6312,65,89,73,24,1864,199
1/12/2014,24,6312,65,89,73,24,1873,199
1/13/2014,24,6312,65,89,73,24,1862,199
1/14/2014,24,6312,65,89,73,24,1874,199
1/15/2014,24,6312,65,89,73,24,1892,199
1/16/2014,24,6312,65,89,73,24,1891,199
1/17/2014,24,6312,65,89,73,24,1891,199
1/18/2014,25,6780,64,89,71,24,1942,199
1/19/2014,25,6780,64,89,71,24,1842,199
1/20/2014,25,6703,63,88,71,24,1853,199
1/21/2014,25,6703,63,88,71,24,1854,199
1/22/2014,25,6627,62,87,71,24,1874,199
1/23/2014,22,5779,66,88,75,24,1871,199
1/24/2014,22,5779,66,88,75,24,1882,199
1/25/2014,22,5779,66,88,75,24,1907,199
1/26/2014,22,5844,67,89,75,24,1920,199
1/27/2014,22,5844,67,89,75,24,1869,199
1/28/2014,22,5844,67,89,75,24,1863,199
1/29/2014,24,6312,65,89,73,24,1847,199
1/30/2014,24,6312,65,89,73,24,1847,199
1/31/2014,22,5887,61,83,73,24,1853,199
2/1/2014,22,5887,61,83,73,24,1870,199
2/2/2014,19,5014,64,83,77,24,1877,199
2/3/2014,20,5377,69,89,77,24,1892,199
2/4/2014,22,5844,67,89,75,24,1885,199
2/5/2014,22,5844,67,89,75,24,1893,198
2/6/2014,22,5779,66,88,75,24,1890,198
2/7/2014,22,5779,66,88,75,24,1883,198
2/8/2014,21,5647,65,86,75,24,1879,198
2/9/2014,21,5647,65,86,75,24,1920,198
2/10/2014,21,5647,65,86,75,24,1930,198
2/11/2014,21,5647,65,86,75,24,1929,198
2/12/2014,21,5647,65,86,75,24,1931,198
2/13/2014,21,5647,65,86,75,24,1930,198
2/14/2014,21,5647,65,86,75,24,1925,198
2/15/2014,26,7003,60,86,69,24,1925,198
2/16/2014,26,7003,60,86,69,24,1890,198
2/17/2014,26,7003,60,86,69,24,1897,198
2/18/2014,26,7003,60,86,69,24,1893,198
2/19/2014,26,7003,60,86,69,24,1899,198
2/20/2014,26,7003,60,86,69,24,1884,198
2/21/2014,26,7003,60,86,69,24,1894,198
2/22/2014,26,7003,60,86,69,24,1922,198
2/23/2014,28,7455,58,86,67,24,1922,198
2/24/2014,28,7455,58,86,67,24,1922,198
2/25/2014,26,7108,56,82,67,24,1922,198
2/26/2014,26,7108,56,82,67,24,1927,198
2/27/2014,26,7108,56,82,67,24,1917,198
2/28/2014,26,7108,56,82,67,24,1927,198
3/1/2014,26,7108,56,82,67,24,1923,198
3/2/2014,26,7108,56,82,67,24,1921,198
3/3/2014,21,5600,61,82,74,24,1921,197
3/4/2014,21,5600,61,82,74,24,1921,197
3/5/2014,21,5600,61,82,74,24,1925,197
3/6/2014,21,5600,61,82,74,24,1922,197
3/7/2014,21,5668,62,83,74,24,1927,197
3/8/2014,21,5668,62,83,74,24,1925,197
3/9/2014,24,6541,59,83,70,24,1928,197
3/10/2014,24,6541,59,83,70,24,1934,197
3/11/2014,24,6541,59,83,70,24,1940,197
3/12/2014,22,5989,54,76,70,24,1932,197
3/13/2014,22,5989,54,76,70,24,1932,197
3/14/2014,22,5989,54,76,70,24,1932,197
3/15/2014,22,5989,54,76,70,24,1932,197
3/16/2014,22,5989,54,76,70,24,1932,197
3/17/2014,22,5989,54,76,70,24,1932,197
3/18/2014,22,5989,54,76,70,24,1932,197
3/19/2014,22,5989,54,76,70,24,1932,197
3/20/2014,22,5989,54,76,70,24,1932,197
3/21/2014,22,5989,54,76,70,24,1932,197
3/22/2014,22,5989,54,76,70,24,1932,197
3/23/2014,22,5989,54,76,70,24,1932,197
3/24/2014,22,5989,54,76,70,24,1932,197
3/25/2014,22,5989,54,76,70,24,1932,197
3/26/2014,22,5989,54,76,70,24,1932,197
3/27/2014,22,5989,54,76,70,24,1932,197
3/28/2014,22,5989,54,76,70,24,1932,197
3/29/2014,3,772,95,98,97,24,1534,196
3/30/2014,7,1820,92,99,93,24,1534,196
3/31/2014,20,5253,80,100,80,24,1628,196
4/1/2014,24,6370,73,97,75,24,1724,196
4/2/2014,32,8642,62,94,65,24,1714,196
4/3/2014,32,8642,62,94,65,24,1741,196
4/4/2014,32,8642,62,94,65,24,1730,196
4/5/2014,26,7092,64,90,70,24,1821,196
4/6/2014,26,7092,64,90,70,24,1836,196
4/7/2014,26,7092,64,90,70,24,1840,196
4/8/2014,26,7092,64,90,70,24,1851,196
4/9/2014,26,6935,62,88,70,24,1859,196
4/10/2014,26,6856,61,87,70,24,1867,196
4/11/2014,26,7084,61,87,69,24,1864,196
4/12/2014,26,7084,61,87,69,24,1859,196
4/13/2014,27,7166,61,88,69,24,1864,196
4/14/2014,27,7166,61,88,69,24,1871,196
4/15/2014,27,7166,61,88,69,24,1871,196
4/16/2014,26,7003,60,86,69,24,1869,196
4/17/2014,26,7003,60,86,69,24,1871,196
4/18/2014,28,7455,58,86,67,24,1880,196
4/19/2014,28,7455,58,86,67,24,1878,196
4/20/2014,29,7681,57,86,66,24,1876,196
4/21/2014,29,7859,59,88,66,24,1877,196
4/22/2014,29,7859,59,88,66,24,1874,196
4/23/2014,29,7859,59,88,66,24,1874,195
4/24/2014,30,8090,58,88,65,24,1862,195
4/25/2014,30,8090,58,88,65,24,1865,195
4/26/2014,30,8090,58,88,65,24,1871,195
4/27/2014,30,8090,58,88,65,24,1873,195
4/28/2014,33,8784,55,88,62,24,1870,195
4/29/2014,33,8784,55,88,62,24,1874,195
4/30/2014,32,8584,54,86,62,24,1871,195
5/1/2014,33,8784,55,88,62,24,1882,195
5/2/2014,30,7998,57,87,65,24,1885,195
5/3/2014,30,7998,57,87,65,24,1862,195
5/4/2014,30,7998,57,87,65,24,1854,195
5/5/2014,30,7998,57,87,65,24,1862,195
5/6/2014,30,7998,57,87,65,24,1857,195
5/7/2014,30,8090,58,88,65,24,1860,195
5/8/2014,30,8090,58,88,65,24,1863,195
5/9/2014,28,7397,60,88,68,24,1862,195
5/10/2014,28,7397,60,88,68,24,1864,195
5/11/2014,28,7397,60,88,68,24,1900,195
5/12/2014,28,7481,61,89,68,24,1908,195
5/13/2014,28,7481,61,89,68,24,1922,195
5/14/2014,28,7481,61,89,68,24,1924,195
5/15/2014,28,7481,61,89,68,24,1930,195
5/16/2014,31,8216,61,92,66,24,1931,195
5/17/2014,31,8216,61,92,66,24,1951,195
5/18/2014,31,8216,61,92,66,24,1912,195
5/19/2014,28,7463,56,84,66,22,1885,194
5/20/2014,30,7948,59,89,66,24,1899,194
5/21/2014,26,7054,53,79,66,21,1854,194
5/22/2014,29,7770,58,87,66,24,1908,194
5/23/2014,29,7859,59,88,66,24,1911,194
5/24/2014,29,7859,59,88,66,24,1927,194
5/25/2014,27,7166,61,88,69,24,1942,194
5/26/2014,24,6479,55,80,69,22,1956,194
5/27/2014,27,7166,61,88,69,24,1950,194
5/28/2014,24,6479,55,80,69,22,1954,194
5/29/2014,26,7084,61,87,69,24,1858,194
5/30/2014,26,7084,61,87,69,24,1907,194
5/31/2014,24,6435,55,79,69,22,1924,194
6/1/2014,26,7084,61,87,69,24,1799,194
6/2/2014,25,6627,62,87,71,24,1916,194
6/3/2014,25,6627,62,87,71,24,1931,194
6/4/2014,24,6399,60,84,71,24,1972,194
6/5/2014,24,6399,60,84,71,24,1947,194
6/6/2014,21,5612,55,76,72,22,1955,194
6/7/2014,22,6031,60,82,72,24,1951,194
6/8/2014,22,6031,60,82,72,24,1937,194
6/9/2014,22,6031,60,82,72,24,1951,194
6/10/2014,22,6031,60,82,72,24,1951,194
6/11/2014,22,6031,60,82,72,24,1953,194
6/12/2014,22,6031,60,82,72,24,1951,194
6/13/2014,22,6031,60,82,72,24,1949,194
6/14/2014,21,5600,61,82,74,24,1949,193
6/15/2014,21,5600,61,82,74,24,1951,193
6/16/2014,21,5600,61,82,74,24,1950,193
6/17/2014,21,5600,61,82,74,24,1956,193
6/18/2014,19,5110,56,75,74,22,1956,193
6/19/2014,21,5600,61,82,74,24,1906,193
6/20/2014,21,5668,62,83,74,24,1907,193
6/21/2014,21,5668,62,83,74,24,1904,193
6/22/2014,19,5172,56,76,74,22,1911,193
6/23/2014,21,5668,62,83,74,24,1904,193
6/24/2014,20,5432,59,80,74,23,1903,193
6/25/2014,20,5409,59,79,74,23,1871,193
6/26/2014,21,5668,62,83,74,24,1876,193
6/27/2014,19,5172,56,76,74,22,1889,193
6/28/2014,21,5668,62,83,74,24,1869,193
6/29/2014,19,5048,55,74,74,22,1869,193
6/30/2014,21,5532,60,81,74,24,1886,193
7/1/2014,21,5532,60,81,74,24,1887,193
7/2/2014,20,5464,60,80,74,24,1887,193
7/3/2014,20,5464,60,80,74,24,1887,193
7/4/2014,20,5464,60,80,74,24,1890,193
7/5/2014,20,5464,60,80,74,24,1835,193
7/6/2014,20,5464,60,80,74,24,1838,193
7/7/2014,20,5464,60,80,74,24,1885,193
7/8/2014,20,5464,60,80,74,24,1888,193
7/9/2014,20,5464,60,80,74,24,1885,193
7/10/2014,20,5464,60,80,74,24,1883,192
7/11/2014,20,5464,60,80,74,24,1897,192
